# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-11-13 11:53:53 EST       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01184000 CONNECTICUT RIVER AT THOMPSONVILLE, CT
# -----------------------------------------------------------------------------------
#
# Data provided for site 01184000
#            TS   parameter     statistic     Description
#         64671       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	64671_00060_00003	64671_00060_00003_cd
USGS	01184000	2017-02-21	11500	A
USGS	01184000	2017-02-22	12800	A
USGS	01184000	2017-02-23	13000	A
USGS	01184000	2017-02-24	15800	A
USGS	01184000	2017-02-25	30600	A
USGS	01184000	2017-02-26	56000	A
USGS	01184000	2017-02-27	72200	A
USGS	01184000	2017-02-28	58400	A
USGS	01184000	2017-03-01	44000	A
USGS	01184000	2017-03-02	44600	A
USGS	01184000	2017-03-03	53200	A
USGS	01184000	2017-03-04	49500	A
USGS	01184000	2017-03-05	38200	A
USGS	01184000	2017-03-06	27900	A
USGS	01184000	2017-03-07	24500	A
USGS	01184000	2017-03-08	24900	A
USGS	01184000	2017-03-09	23800	A
USGS	01184000	2017-03-10	23500	A
USGS	01184000	2017-03-11	21300	A
USGS	01184000	2017-03-12	19400	A
USGS	01184000	2017-03-13	15400	A
USGS	01184000	2017-03-14	14400	A
USGS	01184000	2017-03-15	13700	A
USGS	01184000	2017-03-16	14900	A
USGS	01184000	2017-03-17	18100	A
USGS	01184000	2017-03-18	17200	A
USGS	01184000	2017-03-19	16400	A
USGS	01184000	2017-03-20	14800	A
USGS	01184000	2017-03-21	14900	A
USGS	01184000	2017-03-22	17500	A
USGS	01184000	2017-03-23	16800	A
USGS	01184000	2017-03-24	13200	A
USGS	01184000	2017-03-25	13100	A
USGS	01184000	2017-03-26	12600	A
USGS	01184000	2017-03-27	13700	A
USGS	01184000	2017-03-28	18400	A
USGS	01184000	2017-03-29	22600	A
USGS	01184000	2017-03-30	24000	A
USGS	01184000	2017-03-31	25100	A
USGS	01184000	2017-04-01	27100	A
USGS	01184000	2017-04-02	26900	A
USGS	01184000	2017-04-03	23000	A
USGS	01184000	2017-04-04	29300	A
USGS	01184000	2017-04-05	53000	A
USGS	01184000	2017-04-06	58500	A
USGS	01184000	2017-04-07	63400	A
USGS	01184000	2017-04-08	72200	A
USGS	01184000	2017-04-09	65600	A
USGS	01184000	2017-04-10	54500	A
USGS	01184000	2017-04-11	54000	A
USGS	01184000	2017-04-12	64500	A
USGS	01184000	2017-04-13	65500	A
USGS	01184000	2017-04-14	66400	A
USGS	01184000	2017-04-15	64600	A
USGS	01184000	2017-04-16	56400	A
USGS	01184000	2017-04-17	54000	A
USGS	01184000	2017-04-18	53500	A
USGS	01184000	2017-04-19	50500	A
USGS	01184000	2017-04-20	46700	A
USGS	01184000	2017-04-21	44700	A
USGS	01184000	2017-04-22	43400	A
USGS	01184000	2017-04-23	39400	A
USGS	01184000	2017-04-24	34400	A
USGS	01184000	2017-04-25	31900	A
USGS	01184000	2017-04-26	30900	A
USGS	01184000	2017-04-27	36800	A
USGS	01184000	2017-04-28	35600	A
USGS	01184000	2017-04-29	31400	A
USGS	01184000	2017-04-30	28000	A
USGS	01184000	2017-05-01	24000	A
USGS	01184000	2017-05-02	25600	A
USGS	01184000	2017-05-03	38300	A
USGS	01184000	2017-05-04	40200	A
USGS	01184000	2017-05-05	39400	A
USGS	01184000	2017-05-06	47800	A
USGS	01184000	2017-05-07	52400	A
USGS	01184000	2017-05-08	45900	A
USGS	01184000	2017-05-09	42900	A
USGS	01184000	2017-05-10	37600	A
USGS	01184000	2017-05-11	33300	A
USGS	01184000	2017-05-12	29500	A
USGS	01184000	2017-05-13	24900	A
USGS	01184000	2017-05-14	30800	A
USGS	01184000	2017-05-15	39900	A
USGS	01184000	2017-05-16	43300	A
USGS	01184000	2017-05-17	44200	A
USGS	01184000	2017-05-18	39900	A
USGS	01184000	2017-05-19	33400	A
USGS	01184000	2017-05-20	28700	A
USGS	01184000	2017-05-21	22700	A
USGS	01184000	2017-05-22	20800	A
USGS	01184000	2017-05-23	16500	A
USGS	01184000	2017-05-24	19500	A
USGS	01184000	2017-05-25	18900	A
USGS	01184000	2017-05-26	22300	A
USGS	01184000	2017-05-27	36500	A
USGS	01184000	2017-05-28	37000	A
USGS	01184000	2017-05-29	28100	A
USGS	01184000	2017-05-30	27000	A
USGS	01184000	2017-05-31	24000	A
USGS	01184000	2017-06-01	29600	A
USGS	01184000	2017-06-02	30000	A
USGS	01184000	2017-06-03	24700	A
USGS	01184000	2017-06-04	19400	A
USGS	01184000	2017-06-05	16300	A
USGS	01184000	2017-06-06	22100	A
USGS	01184000	2017-06-07	50800	A
USGS	01184000	2017-06-08	60200	A
USGS	01184000	2017-06-09	43300	A
USGS	01184000	2017-06-10	29100	A
USGS	01184000	2017-06-11	23500	A
USGS	01184000	2017-06-12	19900	A
USGS	01184000	2017-06-13	17500	A
USGS	01184000	2017-06-14	15900	A
USGS	01184000	2017-06-15	11100	A
USGS	01184000	2017-06-16	9960	A
USGS	01184000	2017-06-17	11200	A
USGS	01184000	2017-06-18	12800	A
USGS	01184000	2017-06-19	13200	A
USGS	01184000	2017-06-20	26200	A
USGS	01184000	2017-06-21	27800	A
USGS	01184000	2017-06-22	22000	A
USGS	01184000	2017-06-23	17800	A
USGS	01184000	2017-06-24	17400	A
USGS	01184000	2017-06-25	16000	A
USGS	01184000	2017-06-26	19900	A
USGS	01184000	2017-06-27	20000	A
USGS	01184000	2017-06-28	14800	A
USGS	01184000	2017-06-29	12400	A
USGS	01184000	2017-06-30	11700	A
USGS	01184000	2017-07-01	20300	A
USGS	01184000	2017-07-02	35300	A
USGS	01184000	2017-07-03	56500	A
USGS	01184000	2017-07-04	47900	A
USGS	01184000	2017-07-05	31700	A
USGS	01184000	2017-07-06	18900	A
USGS	01184000	2017-07-07	13500	A
USGS	01184000	2017-07-08	14400	A
USGS	01184000	2017-07-09	12300	A
USGS	01184000	2017-07-10	10500	A
USGS	01184000	2017-07-11	11800	A
USGS	01184000	2017-07-12	10900	A
USGS	01184000	2017-07-13	9570	A:e
USGS	01184000	2017-07-14	11100	A:e
USGS	01184000	2017-07-15	12900	A
USGS	01184000	2017-07-16	13000	A
USGS	01184000	2017-07-17	11400	A
USGS	01184000	2017-07-18	12800	A
USGS	01184000	2017-07-19	14000	A
USGS	01184000	2017-07-20	13600	A
USGS	01184000	2017-07-21	11400	A
USGS	01184000	2017-07-22	9010	A
USGS	01184000	2017-07-23	8670	A
USGS	01184000	2017-07-24	6810	A
USGS	01184000	2017-07-25	5710	A
USGS	01184000	2017-07-26	6310	A
USGS	01184000	2017-07-27	9780	A
USGS	01184000	2017-07-28	8370	A
USGS	01184000	2017-07-29	8750	A
USGS	01184000	2017-07-30	4380	A
USGS	01184000	2017-07-31	4050	A
USGS	01184000	2017-08-01	6190	A
USGS	01184000	2017-08-02	5280	A
USGS	01184000	2017-08-03	6390	A
USGS	01184000	2017-08-04	5740	A
USGS	01184000	2017-08-05	7370	A
USGS	01184000	2017-08-06	7230	A
USGS	01184000	2017-08-07	4950	A
USGS	01184000	2017-08-08	8210	A
USGS	01184000	2017-08-09	8360	A
USGS	01184000	2017-08-10	4630	A
USGS	01184000	2017-08-11	6140	A
USGS	01184000	2017-08-12	5640	A
USGS	01184000	2017-08-13	5340	A
USGS	01184000	2017-08-14	6130	A
USGS	01184000	2017-08-15	6290	A
USGS	01184000	2017-08-16	5540	A
USGS	01184000	2017-08-17	5490	A
USGS	01184000	2017-08-18	5580	A
USGS	01184000	2017-08-19	7890	A
USGS	01184000	2017-08-20	7380	A
USGS	01184000	2017-08-21	6180	A
USGS	01184000	2017-08-22	7580	A
USGS	01184000	2017-08-23	9050	A
USGS	01184000	2017-08-24	8590	A
USGS	01184000	2017-08-25	7000	A
USGS	01184000	2017-08-26	6640	A
USGS	01184000	2017-08-27	3930	A
USGS	01184000	2017-08-28	3720	A
USGS	01184000	2017-08-29	5270	A
USGS	01184000	2017-08-30	5070	A
USGS	01184000	2017-08-31	4340	A
USGS	01184000	2017-09-01	3720	A
USGS	01184000	2017-09-02	2760	A
USGS	01184000	2017-09-03	2680	A
USGS	01184000	2017-09-04	4270	A
USGS	01184000	2017-09-05	9670	A
USGS	01184000	2017-09-06	10600	A
USGS	01184000	2017-09-07	12200	A
USGS	01184000	2017-09-08	11400	A
USGS	01184000	2017-09-09	11800	A
USGS	01184000	2017-09-10	9260	A
USGS	01184000	2017-09-11	5190	A
USGS	01184000	2017-09-12	6350	A
USGS	01184000	2017-09-13	7060	A
USGS	01184000	2017-09-14	5550	A
USGS	01184000	2017-09-15	6420	A
USGS	01184000	2017-09-16	6640	A
USGS	01184000	2017-09-17	4650	A
USGS	01184000	2017-09-18	5970	A
USGS	01184000	2017-09-19	4510	A
USGS	01184000	2017-09-20	3540	A
USGS	01184000	2017-09-21	3870	A
USGS	01184000	2017-09-22	4650	A
USGS	01184000	2017-09-23	5060	A
USGS	01184000	2017-09-24	3370	A
USGS	01184000	2017-09-25	3470	A
USGS	01184000	2017-09-26	6310	A
USGS	01184000	2017-09-27	4270	A
USGS	01184000	2017-09-28	4470	A
USGS	01184000	2017-09-29	3710	A
USGS	01184000	2017-09-30	3100	A
USGS	01184000	2017-10-01	2160	A
USGS	01184000	2017-10-02	2300	A
USGS	01184000	2017-10-03	2750	A
USGS	01184000	2017-10-04	3970	A
USGS	01184000	2017-10-05	3140	A
USGS	01184000	2017-10-06	4080	A
USGS	01184000	2017-10-07	4500	A
USGS	01184000	2017-10-08	3660	A
USGS	01184000	2017-10-09	3730	A
USGS	01184000	2017-10-10	7620	A
USGS	01184000	2017-10-11	6890	A
USGS	01184000	2017-10-12	5360	A:e
USGS	01184000	2017-10-13	4230	A
USGS	01184000	2017-10-14	4420	A
USGS	01184000	2017-10-15	3650	A
USGS	01184000	2017-10-16	3970	A
USGS	01184000	2017-10-17	3720	A
USGS	01184000	2017-10-18	5150	A
USGS	01184000	2017-10-19	4530	A
USGS	01184000	2017-10-20	3460	A
USGS	01184000	2017-10-21	3470	A
USGS	01184000	2017-10-22	3870	A
USGS	01184000	2017-10-23	3530	A
USGS	01184000	2017-10-24	4320	A
USGS	01184000	2017-10-25	13300	A
USGS	01184000	2017-10-26	18300	A
USGS	01184000	2017-10-27	22400	A
USGS	01184000	2017-10-28	29400	A
USGS	01184000	2017-10-29	28900	A
USGS	01184000	2017-10-30	48000	A
USGS	01184000	2017-10-31	71300	A
USGS	01184000	2017-11-01	63400	A
USGS	01184000	2017-11-02	41300	A
USGS	01184000	2017-11-03	31800	A
USGS	01184000	2017-11-04	29600	A
USGS	01184000	2017-11-05	29500	A
USGS	01184000	2017-11-06	25500	A
USGS	01184000	2017-11-07	25600	A
USGS	01184000	2017-11-08	24700	A
USGS	01184000	2017-11-09	21400	A
USGS	01184000	2017-11-10	16100	A
USGS	01184000	2017-11-11	16900	A
USGS	01184000	2017-11-12	15900	A
USGS	01184000	2017-11-13	14500	A
USGS	01184000	2017-11-14	13900	A
USGS	01184000	2017-11-15	10100	A
USGS	01184000	2017-11-16	10200	A
USGS	01184000	2017-11-17	10400	A
USGS	01184000	2017-11-18	12100	A
USGS	01184000	2017-11-19	13300	A
USGS	01184000	2017-11-20	11700	A
USGS	01184000	2017-11-21	16000	A
USGS	01184000	2017-11-22	15700	A
USGS	01184000	2017-11-23	14700	A
USGS	01184000	2017-11-24	14100	A
USGS	01184000	2017-11-25	13400	A
USGS	01184000	2017-11-26	12400	A
USGS	01184000	2017-11-27	10200	A
USGS	01184000	2017-11-28	10200	A
USGS	01184000	2017-11-29	10600	A
USGS	01184000	2017-11-30	8410	A
USGS	01184000	2017-12-01	11200	A
USGS	01184000	2017-12-02	10600	A
USGS	01184000	2017-12-03	8310	A
USGS	01184000	2017-12-04	8850	A
USGS	01184000	2017-12-05	8310	A
USGS	01184000	2017-12-06	8940	A
USGS	01184000	2017-12-07	14300	A
USGS	01184000	2017-12-08	17800	A
USGS	01184000	2017-12-09	17600	A
USGS	01184000	2017-12-10	14500	A
USGS	01184000	2017-12-11	12500	A
USGS	01184000	2017-12-12	12400	A
USGS	01184000	2017-12-13	12400	A
USGS	01184000	2017-12-14	10600	A
USGS	01184000	2017-12-15	11800	A
USGS	01184000	2017-12-16	11000	A
USGS	01184000	2017-12-17	8030	A
USGS	01184000	2017-12-18	9000	A
USGS	01184000	2017-12-19	9800	A
USGS	01184000	2017-12-20	7730	A
USGS	01184000	2017-12-21	8800	A
USGS	01184000	2017-12-22	11900	A
USGS	01184000	2017-12-23	11000	A
USGS	01184000	2017-12-24	8540	A
USGS	01184000	2017-12-25	9610	A
USGS	01184000	2017-12-26	11100	A
USGS	01184000	2017-12-27	9460	A
USGS	01184000	2017-12-28	12500	A
USGS	01184000	2017-12-29	11300	A
USGS	01184000	2017-12-30	11300	A
USGS	01184000	2017-12-31	9260	A:e
USGS	01184000	2018-01-01	10700	A:e
USGS	01184000	2018-01-02	12200	A:e
USGS	01184000	2018-01-03	10600	A:e
USGS	01184000	2018-01-04	10900	A:e
USGS	01184000	2018-01-05	12200	A:e
USGS	01184000	2018-01-06	16300	A:e
USGS	01184000	2018-01-07	18200	A:e
USGS	01184000	2018-01-08	17100	A:e
USGS	01184000	2018-01-09	11400	A:e
USGS	01184000	2018-01-10	10200	A:e
USGS	01184000	2018-01-11	7890	A:e
USGS	01184000	2018-01-12	9160	A
USGS	01184000	2018-01-13	26000	A:e
USGS	01184000	2018-01-14	67400	A
USGS	01184000	2018-01-15	59500	A
USGS	01184000	2018-01-16	44100	A
USGS	01184000	2018-01-17	34100	A
USGS	01184000	2018-01-18	28500	A
USGS	01184000	2018-01-19	26900	A
USGS	01184000	2018-01-20	23400	A
USGS	01184000	2018-01-21	21200	A
USGS	01184000	2018-01-22	20900	A
USGS	01184000	2018-01-23	24600	A
USGS	01184000	2018-01-24	29000	A
USGS	01184000	2018-01-25	30700	A
USGS	01184000	2018-01-26	29700	A
USGS	01184000	2018-01-27	25000	A
USGS	01184000	2018-01-28	19800	A
USGS	01184000	2018-01-29	21300	A
USGS	01184000	2018-01-30	23900	A
USGS	01184000	2018-01-31	23000	A
USGS	01184000	2018-02-01	19800	A
USGS	01184000	2018-02-02	15900	A
USGS	01184000	2018-02-03	13100	A:e
USGS	01184000	2018-02-04	16700	A
USGS	01184000	2018-02-05	15000	A
USGS	01184000	2018-02-06	14200	A
USGS	01184000	2018-02-07	15000	A
USGS	01184000	2018-02-08	12800	A
USGS	01184000	2018-02-09	15100	A
USGS	01184000	2018-02-10	14100	A
USGS	01184000	2018-02-11	14400	A
USGS	01184000	2018-02-12	22100	A
USGS	01184000	2018-02-13	24500	A
USGS	01184000	2018-02-14	22800	A
USGS	01184000	2018-02-15	20300	A
USGS	01184000	2018-02-16	15000	A
USGS	01184000	2018-02-17	19500	A
USGS	01184000	2018-02-18	21400	A
USGS	01184000	2018-02-19	20300	A
USGS	01184000	2018-02-20	20600	A
USGS	01184000	2018-02-21	21600	A
USGS	01184000	2018-02-22	37300	A
USGS	01184000	2018-02-23	51900	A
USGS	01184000	2018-02-24	48000	A
USGS	01184000	2018-02-25	42400	A
USGS	01184000	2018-02-26	39700	A
USGS	01184000	2018-02-27	34800	A
USGS	01184000	2018-02-28	29600	A
USGS	01184000	2018-03-01	31800	A
USGS	01184000	2018-03-02	36700	A
USGS	01184000	2018-03-03	43900	A
USGS	01184000	2018-03-04	40300	A
USGS	01184000	2018-03-05	36300	A
USGS	01184000	2018-03-06	31900	A
USGS	01184000	2018-03-07	28800	A
USGS	01184000	2018-03-08	28000	A
USGS	01184000	2018-03-09	27200	A
USGS	01184000	2018-03-10	27600	A
USGS	01184000	2018-03-11	23200	A
USGS	01184000	2018-03-12	20700	A
USGS	01184000	2018-03-13	20900	A
USGS	01184000	2018-03-14	20600	A
USGS	01184000	2018-03-15	20400	A
USGS	01184000	2018-03-16	16900	A
USGS	01184000	2018-03-17	16700	A
USGS	01184000	2018-03-18	15700	A
USGS	01184000	2018-03-19	13000	A
USGS	01184000	2018-03-20	13400	A
USGS	01184000	2018-03-21	12400	A
USGS	01184000	2018-03-22	13000	A
USGS	01184000	2018-03-23	12300	A
USGS	01184000	2018-03-24	11100	A
USGS	01184000	2018-03-25	11700	A
USGS	01184000	2018-03-26	13800	A
USGS	01184000	2018-03-27	13300	A
USGS	01184000	2018-03-28	11600	A
USGS	01184000	2018-03-29	11500	A
USGS	01184000	2018-03-30	15800	A
USGS	01184000	2018-03-31	27900	A
USGS	01184000	2018-04-01	38100	A
USGS	01184000	2018-04-02	35800	A
USGS	01184000	2018-04-03	35500	A
USGS	01184000	2018-04-04	33800	A
USGS	01184000	2018-04-05	35200	A
USGS	01184000	2018-04-06	35400	A
USGS	01184000	2018-04-07	32300	A
USGS	01184000	2018-04-08	29200	A
USGS	01184000	2018-04-09	26300	A
USGS	01184000	2018-04-10	25800	A
USGS	01184000	2018-04-11	26000	A
USGS	01184000	2018-04-12	21700	A
USGS	01184000	2018-04-13	21200	A
USGS	01184000	2018-04-14	27100	A
USGS	01184000	2018-04-15	35400	A
USGS	01184000	2018-04-16	39200	A
USGS	01184000	2018-04-17	46000	A
USGS	01184000	2018-04-18	50300	A
USGS	01184000	2018-04-19	50500	A
USGS	01184000	2018-04-20	45100	A
USGS	01184000	2018-04-21	38200	A
USGS	01184000	2018-04-22	31200	A
USGS	01184000	2018-04-23	32000	A
USGS	01184000	2018-04-24	32800	A
USGS	01184000	2018-04-25	34800	A
USGS	01184000	2018-04-26	47500	A
USGS	01184000	2018-04-27	58000	A
USGS	01184000	2018-04-28	57700	A
USGS	01184000	2018-04-29	53800	A
USGS	01184000	2018-04-30	60300	A
USGS	01184000	2018-05-01	60800	A
USGS	01184000	2018-05-02	56500	A
USGS	01184000	2018-05-03	52900	A
USGS	01184000	2018-05-04	53800	A
USGS	01184000	2018-05-05	46700	A
USGS	01184000	2018-05-06	44300	A
USGS	01184000	2018-05-07	46300	A
USGS	01184000	2018-05-08	43700	A
USGS	01184000	2018-05-09	36500	A
USGS	01184000	2018-05-10	27700	A
USGS	01184000	2018-05-11	20900	A
USGS	01184000	2018-05-12	21700	A
USGS	01184000	2018-05-13	18800	A
USGS	01184000	2018-05-14	16100	A
USGS	01184000	2018-05-15	17500	A
USGS	01184000	2018-05-16	17600	A
USGS	01184000	2018-05-17	17100	A
USGS	01184000	2018-05-18	15900	A
USGS	01184000	2018-05-19	14800	A
USGS	01184000	2018-05-20	16800	A
USGS	01184000	2018-05-21	15800	A
USGS	01184000	2018-05-22	14500	A
USGS	01184000	2018-05-23	15300	A
USGS	01184000	2018-05-24	12300	A
USGS	01184000	2018-05-25	12700	A
USGS	01184000	2018-05-26	10200	A
USGS	01184000	2018-05-27	11900	A
USGS	01184000	2018-05-28	9040	A
USGS	01184000	2018-05-29	7830	A
USGS	01184000	2018-05-30	8000	A
USGS	01184000	2018-05-31	9300	A
USGS	01184000	2018-06-01	6920	A
USGS	01184000	2018-06-02	5660	A
USGS	01184000	2018-06-03	5610	A
USGS	01184000	2018-06-04	5640	A
USGS	01184000	2018-06-05	5480	A
USGS	01184000	2018-06-06	7710	A
USGS	01184000	2018-06-07	6500	A
USGS	01184000	2018-06-08	7010	A
USGS	01184000	2018-06-09	5970	A
USGS	01184000	2018-06-10	5610	A
USGS	01184000	2018-06-11	4260	A
USGS	01184000	2018-06-12	3770	A
USGS	01184000	2018-06-13	4110	A
USGS	01184000	2018-06-14	4550	A
USGS	01184000	2018-06-15	3520	A
USGS	01184000	2018-06-16	4470	A
USGS	01184000	2018-06-17	4600	A
USGS	01184000	2018-06-18	5690	A
USGS	01184000	2018-06-19	7670	A
USGS	01184000	2018-06-20	5990	A
USGS	01184000	2018-06-21	6530	A
USGS	01184000	2018-06-22	5280	A
USGS	01184000	2018-06-23	3680	A
USGS	01184000	2018-06-24	3760	A
USGS	01184000	2018-06-25	4570	A
USGS	01184000	2018-06-26	4820	A
USGS	01184000	2018-06-27	3810	A
USGS	01184000	2018-06-28	6890	A
USGS	01184000	2018-06-29	15900	A
USGS	01184000	2018-06-30	15100	A
USGS	01184000	2018-07-01	12500	A
USGS	01184000	2018-07-02	10900	A
USGS	01184000	2018-07-03	8770	A
USGS	01184000	2018-07-04	8560	A
USGS	01184000	2018-07-05	7490	A
USGS	01184000	2018-07-06	7960	A
USGS	01184000	2018-07-07	4890	A
USGS	01184000	2018-07-08	3500	A
USGS	01184000	2018-07-09	4180	A
USGS	01184000	2018-07-10	3630	A
USGS	01184000	2018-07-11	5300	A
USGS	01184000	2018-07-12	2960	A
USGS	01184000	2018-07-13	2640	A
USGS	01184000	2018-07-14	2810	A
USGS	01184000	2018-07-15	2810	A
USGS	01184000	2018-07-16	2810	A
USGS	01184000	2018-07-17	4800	A
USGS	01184000	2018-07-18	8180	A
USGS	01184000	2018-07-19	5780	A
USGS	01184000	2018-07-20	6280	A
USGS	01184000	2018-07-21	5170	A
USGS	01184000	2018-07-22	3100	A
USGS	01184000	2018-07-23	6230	A
USGS	01184000	2018-07-24	16800	A
USGS	01184000	2018-07-25	15000	A
USGS	01184000	2018-07-26	19400	A
USGS	01184000	2018-07-27	22800	A
USGS	01184000	2018-07-28	19500	A
USGS	01184000	2018-07-29	19100	A
USGS	01184000	2018-07-30	13100	A
USGS	01184000	2018-07-31	10100	A
USGS	01184000	2018-08-01	8410	A
USGS	01184000	2018-08-02	12100	A
USGS	01184000	2018-08-03	16900	A
USGS	01184000	2018-08-04	20800	A
USGS	01184000	2018-08-05	27300	A
USGS	01184000	2018-08-06	27100	A
USGS	01184000	2018-08-07	20700	A
USGS	01184000	2018-08-08	14200	A
USGS	01184000	2018-08-09	15900	A
USGS	01184000	2018-08-10	15800	A
USGS	01184000	2018-08-11	12400	A
USGS	01184000	2018-08-12	13600	A
USGS	01184000	2018-08-13	18800	A
USGS	01184000	2018-08-14	19400	A
USGS	01184000	2018-08-15	24500	A
USGS	01184000	2018-08-16	20600	A
USGS	01184000	2018-08-17	15900	A
USGS	01184000	2018-08-18	19600	A
USGS	01184000	2018-08-19	25600	A
USGS	01184000	2018-08-20	19700	A
USGS	01184000	2018-08-21	16100	A
USGS	01184000	2018-08-22	13200	A
USGS	01184000	2018-08-23	17000	A
USGS	01184000	2018-08-24	13200	A
USGS	01184000	2018-08-25	10800	A
USGS	01184000	2018-08-26	7510	A
USGS	01184000	2018-08-27	7920	A
USGS	01184000	2018-08-28	10100	A
USGS	01184000	2018-08-29	10100	A
USGS	01184000	2018-08-30	10700	A
USGS	01184000	2018-08-31	7650	A
USGS	01184000	2018-09-01	5540	A
USGS	01184000	2018-09-02	3990	A
USGS	01184000	2018-09-03	5100	A
USGS	01184000	2018-09-04	7640	A
USGS	01184000	2018-09-05	4830	A
USGS	01184000	2018-09-06	4580	A
USGS	01184000	2018-09-07	6560	A
USGS	01184000	2018-09-08	5490	A
USGS	01184000	2018-09-09	4210	A
USGS	01184000	2018-09-10	3940	A
USGS	01184000	2018-09-11	7570	A
USGS	01184000	2018-09-12	14000	A
USGS	01184000	2018-09-13	15900	A
USGS	01184000	2018-09-14	13800	A
USGS	01184000	2018-09-15	9930	A
USGS	01184000	2018-09-16	7120	A
USGS	01184000	2018-09-17	5960	A
USGS	01184000	2018-09-18	13600	A
USGS	01184000	2018-09-19	33800	A
USGS	01184000	2018-09-20	20100	A
USGS	01184000	2018-09-21	15800	A
USGS	01184000	2018-09-22	10800	A
USGS	01184000	2018-09-23	10500	A
USGS	01184000	2018-09-24	9480	A
USGS	01184000	2018-09-25	11800	A
USGS	01184000	2018-09-26	25100	A
USGS	01184000	2018-09-27	33600	A
USGS	01184000	2018-09-28	28200	A
USGS	01184000	2018-09-29	24000	A
USGS	01184000	2018-09-30	19400	A
USGS	01184000	2018-10-01	11500	A
USGS	01184000	2018-10-02	11200	A
USGS	01184000	2018-10-03	28500	A
USGS	01184000	2018-10-04	30000	A
USGS	01184000	2018-10-05	26500	A
USGS	01184000	2018-10-06	21400	A
USGS	01184000	2018-10-07	15700	A
USGS	01184000	2018-10-08	12200	A
USGS	01184000	2018-10-09	13000	A
USGS	01184000	2018-10-10	12900	A
USGS	01184000	2018-10-11	15700	A
USGS	01184000	2018-10-12	24300	A
USGS	01184000	2018-10-13	27600	A
USGS	01184000	2018-10-14	23400	A
USGS	01184000	2018-10-15	19600	A
USGS	01184000	2018-10-16	17900	A
USGS	01184000	2018-10-17	15700	A
USGS	01184000	2018-10-18	15200	A
USGS	01184000	2018-10-19	15900	A
USGS	01184000	2018-10-20	13600	A
USGS	01184000	2018-10-21	12000	A
USGS	01184000	2018-10-22	13000	A
USGS	01184000	2018-10-23	13500	A
USGS	01184000	2018-10-24	10800	A
USGS	01184000	2018-10-25	9550	A
USGS	01184000	2018-10-26	13000	A
USGS	01184000	2018-10-27	14500	A
USGS	01184000	2018-10-28	17500	A
USGS	01184000	2018-10-29	17600	A
USGS	01184000	2018-10-30	19500	A
USGS	01184000	2018-10-31	20500	A
USGS	01184000	2018-11-01	19800	A
USGS	01184000	2018-11-02	20600	A
USGS	01184000	2018-11-03	54900	A
USGS	01184000	2018-11-04	79100	A
USGS	01184000	2018-11-05	72300	A
USGS	01184000	2018-11-06	61400	A
USGS	01184000	2018-11-07	61800	A
USGS	01184000	2018-11-08	58000	A
USGS	01184000	2018-11-09	47600	A
USGS	01184000	2018-11-10	44400	A
USGS	01184000	2018-11-11	49100	A
USGS	01184000	2018-11-12	42800	A
USGS	01184000	2018-11-13	41500	A
USGS	01184000	2018-11-14	48400	A
USGS	01184000	2018-11-15	45200	A
USGS	01184000	2018-11-16	39100	A
USGS	01184000	2018-11-17	31500	A
USGS	01184000	2018-11-18	29500	A
USGS	01184000	2018-11-19	28700	A
USGS	01184000	2018-11-20	27500	A
USGS	01184000	2018-11-21	29200	A
USGS	01184000	2018-11-22	25100	A
USGS	01184000	2018-11-23	23800	A
USGS	01184000	2018-11-24	21400	A
USGS	01184000	2018-11-25	18800	A
USGS	01184000	2018-11-26	21200	A
USGS	01184000	2018-11-27	29700	A
USGS	01184000	2018-11-28	34200	A
USGS	01184000	2018-11-29	33300	A
USGS	01184000	2018-11-30	28600	A
USGS	01184000	2018-12-01	27000	A
USGS	01184000	2018-12-02	24000	A
USGS	01184000	2018-12-03	33700	A
USGS	01184000	2018-12-04	39200	A
USGS	01184000	2018-12-05	41700	A
USGS	01184000	2018-12-06	36000	A
USGS	01184000	2018-12-07	31700	A
USGS	01184000	2018-12-08	28700	A
USGS	01184000	2018-12-09	23900	A
USGS	01184000	2018-12-10	20800	A
USGS	01184000	2018-12-11	19900	A
USGS	01184000	2018-12-12	18900	A
USGS	01184000	2018-12-13	17900	A
USGS	01184000	2018-12-14	17100	A
USGS	01184000	2018-12-15	16900	A
USGS	01184000	2018-12-16	13500	A
USGS	01184000	2018-12-17	16400	A
USGS	01184000	2018-12-18	19900	A
USGS	01184000	2018-12-19	15700	A
USGS	01184000	2018-12-20	16500	A
USGS	01184000	2018-12-21	24600	A
USGS	01184000	2018-12-22	67300	A
USGS	01184000	2018-12-23	85700	A
